duration,src_bytes,dst_bytes,packet_count,protocol,failed_logins,attack_type
43,2977,1554,17,TCP,0,Normal
38,752,200,72,UDP,10,BruteForce
10,556,121,60,UDP,5,BruteForce
4,3915,133,416,TCP,0,DDoS
12,1215,274,20,UDP,0,Normal
22,648,1896,16,TCP,0,Normal
16,2329,885,24,TCP,0,Normal
9,225,93,208,TCP,0,PortScan
4,448,132,69,UDP,0,PortScan
2,267,175,198,UDP,0,PortScan
3,4156,208,709,TCP,0,DDoS
37,1864,484,35,TCP,0,Normal
58,2980,1130,19,TCP,0,Normal
1,456,123,228,TCP,0,PortScan
3,6692,170,191,TCP,0,DDoS
52,659,545,19,TCP,0,Normal
2,336,59,137,TCP,0,PortScan
59,1578,1859,25,UDP,0,Normal
4,5209,439,405,TCP,0,DDoS
39,852,757,30,TCP,0,Normal
28,713,218,46,UDP,4,BruteForce
24,969,1799,11,TCP,0,Normal
1,7558,290,725,TCP,0,DDoS
33,861,144,63,UDP,8,BruteForce
1,132,163,66,UDP,0,PortScan
14,1400,1503,34,TCP,0,Normal
21,155,234,76,UDP,7,BruteForce
5,4374,161,815,TCP,0,DDoS
1,9133,481,846,TCP,0,DDoS
3,4329,301,462,TCP,0,DDoS
45,2323,1201,46,TCP,0,Normal
1,8525,419,296,TCP,0,DDoS
1,6377,480,493,TCP,0,DDoS
33,1258,205,33,UDP,0,Normal
6,175,95,63,UDP,0,PortScan
1,5374,413,309,TCP,0,DDoS
52,2381,1880,7,TCP,0,Normal
5,432,43,231,UDP,0,PortScan
34,143,218,31,UDP,8,BruteForce
4,6928,373,820,TCP,0,DDoS
4,9774,400,358,TCP,0,DDoS
59,2180,1451,18,TCP,0,Normal
6,1884,144,6,TCP,0,Normal
6,108,102,200,UDP,0,PortScan
14,630,331,79,UDP,3,BruteForce
51,1588,240,47,TCP,0,Normal
18,1285,1563,25,TCP,0,Normal
59,1720,805,46,TCP,0,Normal
47,288,939,46,TCP,0,Normal
10,122,41,222,TCP,0,PortScan
33,1479,930,17,UDP,0,Normal
50,931,731,42,TCP,0,Normal
28,756,341,42,UDP,6,BruteForce
2,483,46,138,TCP,0,PortScan
37,135,125,84,UDP,8,BruteForce
33,2900,1498,22,UDP,0,Normal
20,383,1497,7,TCP,0,Normal
1,159,74,50,TCP,0,PortScan
6,158,134,289,TCP,0,PortScan
18,467,394,22,UDP,10,BruteForce
39,551,71,60,UDP,6,BruteForce
23,294,237,10,UDP,3,BruteForce
6,184,98,96,UDP,0,PortScan
9,113,117,216,TCP,0,PortScan
35,1654,1587,46,UDP,0,Normal
43,1104,260,15,UDP,0,Normal
32,993,111,31,UDP,9,BruteForce
9,277,156,241,UDP,0,PortScan
4,3683,210,148,TCP,0,DDoS
36,2273,189,48,UDP,0,Normal
29,626,299,58,UDP,4,BruteForce
6,297,1392,47,UDP,0,Normal
8,399,65,269,UDP,0,PortScan
57,1739,1265,17,UDP,0,Normal
9,359,119,120,UDP,0,PortScan
1,367,43,98,TCP,0,PortScan
6,264,151,287,UDP,0,PortScan
21,2909,990,29,TCP,0,Normal
4,7575,255,296,TCP,0,DDoS
12,595,854,49,TCP,0,Normal
26,691,72,60,UDP,5,BruteForce
3,8756,418,359,TCP,0,DDoS
7,76,133,266,UDP,0,PortScan
5,259,55,297,UDP,0,PortScan
9,303,183,244,TCP,0,PortScan
4,489,118,112,TCP,0,PortScan
4,88,133,131,UDP,0,PortScan
3,4192,311,384,TCP,0,DDoS
7,215,155,124,TCP,0,PortScan
15,1916,1126,48,UDP,0,Normal
6,391,76,253,UDP,0,PortScan
30,912,435,86,UDP,4,BruteForce
2,4414,411,458,TCP,0,DDoS
47,1737,587,8,TCP,0,Normal
3,4451,319,551,TCP,0,DDoS
1,5676,439,413,TCP,0,DDoS
3,4146,276,419,TCP,0,DDoS
5,3482,139,734,TCP,0,DDoS
9,835,191,10,TCP,0,Normal
9,132,54,229,UDP,0,PortScan
17,714,226,52,UDP,6,BruteForce
5,4697,311,408,TCP,0,DDoS
58,720,1507,20,UDP,0,Normal
27,184,175,23,UDP,7,BruteForce
43,1214,1757,22,TCP,0,Normal
3,67,43,173,TCP,0,PortScan
24,555,281,43,UDP,8,BruteForce
38,2948,646,11,UDP,0,Normal
4,9145,424,440,TCP,0,DDoS
38,953,256,31,UDP,4,BruteForce
1,6637,355,384,TCP,0,DDoS
5,5444,207,854,TCP,0,DDoS
5,249,100,222,TCP,0,PortScan
46,2927,387,47,UDP,0,Normal
28,2309,1340,38,UDP,0,Normal
4,256,84,285,TCP,0,PortScan
29,915,241,35,UDP,6,BruteForce
6,112,21,204,UDP,0,PortScan
21,2772,177,37,TCP,0,Normal
1,8974,471,434,TCP,0,DDoS
60,2077,869,24,UDP,0,Normal
5,7811,223,941,TCP,0,DDoS
1,3914,494,478,TCP,0,DDoS
2,6684,397,519,TCP,0,DDoS
10,749,73,28,UDP,3,BruteForce
4,7953,286,716,TCP,0,DDoS
4,65,84,73,UDP,0,PortScan
24,488,310,10,UDP,3,BruteForce
3,246,23,285,TCP,0,PortScan
2,7235,158,374,TCP,0,DDoS
8,325,29,243,TCP,0,PortScan
9,79,53,240,UDP,0,PortScan
8,124,79,271,TCP,0,PortScan
37,741,305,66,UDP,4,BruteForce
29,2919,405,48,TCP,0,Normal
10,389,302,37,UDP,6,BruteForce
3,5817,352,720,TCP,0,DDoS
5,4378,223,110,TCP,0,DDoS
1,5244,211,115,TCP,0,DDoS
8,100,24,63,UDP,0,PortScan
4,381,90,162,UDP,0,PortScan
5,1144,1789,7,TCP,0,Normal
20,189,401,27,UDP,10,BruteForce
55,2851,1751,30,TCP,0,Normal
8,392,46,50,TCP,0,PortScan
12,916,315,81,UDP,7,BruteForce
3,8078,485,544,TCP,0,DDoS
9,157,84,133,UDP,0,PortScan
24,255,446,68,UDP,6,BruteForce
37,950,74,47,UDP,3,BruteForce
17,2701,1655,34,UDP,0,Normal
48,387,218,49,UDP,0,Normal
10,230,91,121,UDP,0,PortScan
3,8585,441,731,TCP,0,DDoS
51,2471,1710,34,TCP,0,Normal
4,447,170,92,UDP,0,PortScan
1,348,196,271,UDP,0,PortScan
48,2516,683,50,TCP,0,Normal
5,5132,335,394,TCP,0,DDoS
5,1903,1187,31,TCP,0,Normal
7,398,23,262,UDP,0,PortScan
38,1114,1795,17,TCP,0,Normal
1,9189,274,502,TCP,0,DDoS
9,123,147,274,TCP,0,PortScan
5,111,187,83,UDP,0,PortScan
42,2689,1479,19,TCP,0,Normal
8,398,20,74,TCP,0,PortScan
10,219,67,84,UDP,7,BruteForce
3,4437,283,991,TCP,0,DDoS
7,427,161,136,TCP,0,PortScan
1,446,53,147,TCP,0,PortScan
3,8024,261,668,TCP,0,DDoS
14,2168,280,14,UDP,0,Normal
24,2394,696,28,TCP,0,Normal
16,924,444,99,UDP,10,BruteForce
59,2389,1264,22,UDP,0,Normal
29,744,1619,46,TCP,0,Normal
25,897,60,91,UDP,9,BruteForce
23,1353,273,21,UDP,0,Normal
34,974,415,80,UDP,9,BruteForce
5,7247,418,278,TCP,0,DDoS
29,2057,1207,33,UDP,0,Normal
3,8211,224,373,TCP,0,DDoS
10,383,110,62,UDP,0,PortScan
2,286,79,278,UDP,0,PortScan
7,289,131,172,UDP,0,PortScan
15,579,82,31,UDP,3,BruteForce
7,922,1690,45,TCP,0,Normal
3,9746,230,156,TCP,0,DDoS
3,264,137,254,TCP,0,PortScan
27,554,304,59,UDP,5,BruteForce
4,6486,216,362,TCP,0,DDoS
1,6430,137,128,TCP,0,DDoS
2,102,102,292,TCP,0,PortScan
27,394,392,86,UDP,10,BruteForce
16,154,907,31,TCP,0,Normal
38,561,437,88,UDP,7,BruteForce
19,2621,1202,11,TCP,0,Normal
29,476,74,21,UDP,8,BruteForce
4,6968,112,631,TCP,0,DDoS
2,7067,88,375,TCP,0,DDoS
10,234,104,107,UDP,0,PortScan
3,4639,457,763,TCP,0,DDoS
31,1451,1987,27,TCP,0,Normal
11,334,65,48,UDP,9,BruteForce
53,778,1103,18,UDP,0,Normal
3,97,172,150,TCP,0,PortScan
2,56,116,282,UDP,0,PortScan
6,203,77,201,TCP,0,PortScan
28,960,53,54,UDP,9,BruteForce
3,143,124,288,UDP,0,PortScan
2,7765,475,388,TCP,0,DDoS
37,405,261,100,UDP,8,BruteForce
1,3695,207,219,TCP,0,DDoS
8,354,144,112,TCP,0,PortScan
39,2695,1923,35,TCP,0,Normal
40,1651,103,47,TCP,0,Normal
5,3975,366,883,TCP,0,DDoS
10,391,185,150,UDP,0,PortScan
2,3319,102,452,TCP,0,DDoS
2,4138,173,908,TCP,0,DDoS
55,2320,324,37,UDP,0,Normal
3,5383,333,729,TCP,0,DDoS
43,1782,1643,44,UDP,0,Normal
3,8878,208,131,TCP,0,DDoS
10,477,31,230,TCP,0,PortScan
43,2452,1040,12,TCP,0,Normal
10,277,73,212,TCP,0,PortScan
39,402,62,100,UDP,4,BruteForce
10,251,65,215,UDP,0,PortScan
1,307,73,241,TCP,0,PortScan
4,3664,283,104,TCP,0,DDoS
44,1497,1741,7,UDP,0,Normal
46,349,1057,7,UDP,0,Normal
10,1676,1644,6,UDP,0,Normal
5,6197,239,801,TCP,0,DDoS
41,566,103,22,UDP,0,Normal
40,484,496,25,UDP,0,Normal
37,138,408,93,UDP,4,BruteForce
5,9236,183,853,TCP,0,DDoS
32,2733,506,42,UDP,0,Normal
5,6362,82,871,TCP,0,DDoS
60,2192,948,38,TCP,0,Normal
27,875,155,51,UDP,5,BruteForce
36,415,368,17,UDP,5,BruteForce
14,881,129,40,UDP,8,BruteForce
6,104,268,7,TCP,0,Normal
1,4482,249,498,TCP,0,DDoS
2,9180,385,580,TCP,0,DDoS
16,601,218,35,UDP,7,BruteForce
5,9229,59,171,TCP,0,DDoS
4,167,100,202,UDP,0,PortScan
5,5705,451,814,TCP,0,DDoS
2,381,132,125,UDP,0,PortScan
32,159,565,6,UDP,0,Normal
4,310,70,138,UDP,0,PortScan
47,428,1087,44,TCP,0,Normal
60,2847,1822,20,UDP,0,Normal
5,6701,97,158,TCP,0,DDoS
7,2330,1296,41,TCP,0,Normal
38,1736,344,35,TCP,0,Normal
4,3925,148,242,TCP,0,DDoS
10,278,446,77,UDP,6,BruteForce
17,1557,1934,46,TCP,0,Normal
29,568,413,69,UDP,10,BruteForce
5,9958,303,967,TCP,0,DDoS
27,924,404,74,UDP,10,BruteForce
23,1000,146,42,UDP,6,BruteForce
13,1491,852,28,UDP,0,Normal
9,127,167,71,UDP,0,PortScan
39,910,99,99,UDP,6,BruteForce
26,1946,556,39,TCP,0,Normal
2,8412,359,497,TCP,0,DDoS
25,336,286,96,UDP,4,BruteForce
5,313,98,166,TCP,0,PortScan
3,7205,254,417,TCP,0,DDoS
2,5166,432,520,TCP,0,DDoS
47,2748,292,6,TCP,0,Normal
10,702,1681,11,UDP,0,Normal
40,707,389,10,UDP,6,BruteForce
36,344,283,53,UDP,7,BruteForce
21,998,1540,20,TCP,0,Normal
35,533,488,29,UDP,3,BruteForce
7,430,156,237,UDP,0,PortScan
3,8105,288,710,TCP,0,DDoS
38,113,71,80,UDP,9,BruteForce
10,443,22,176,TCP,0,PortScan
7,297,50,210,UDP,0,PortScan
3,486,30,270,UDP,0,PortScan
29,2019,319,39,TCP,0,Normal
60,1405,345,23,UDP,0,Normal
14,1152,1629,16,UDP,0,Normal
10,402,181,280,UDP,0,PortScan
1,275,157,270,TCP,0,PortScan
5,6417,388,787,TCP,0,DDoS
2,170,67,288,UDP,0,PortScan
1,4447,478,773,TCP,0,DDoS
16,585,1843,50,UDP,0,Normal
15,362,194,15,UDP,5,BruteForce
50,1807,1425,41,UDP,0,Normal
16,1233,223,9,TCP,0,Normal
23,895,60,66,UDP,9,BruteForce
2,165,147,70,TCP,0,PortScan
53,710,785,11,UDP,0,Normal
5,8291,331,430,TCP,0,DDoS
18,774,1409,5,UDP,0,Normal
4,9341,341,319,TCP,0,DDoS
3,234,177,178,TCP,0,PortScan
3,7251,65,911,TCP,0,DDoS
33,2953,379,29,UDP,0,Normal
43,821,156,11,TCP,0,Normal
48,2553,801,24,UDP,0,Normal
30,2490,1795,50,TCP,0,Normal
19,412,140,60,UDP,10,BruteForce
17,615,479,86,UDP,6,BruteForce
13,501,287,46,UDP,7,BruteForce
9,496,190,97,TCP,0,PortScan
37,945,391,56,UDP,8,BruteForce
24,612,141,72,UDP,8,BruteForce
31,711,424,44,UDP,5,BruteForce
5,9830,74,293,TCP,0,DDoS
4,4550,102,883,TCP,0,DDoS
9,343,193,191,TCP,0,PortScan
6,260,157,176,UDP,0,PortScan
35,572,293,62,UDP,10,BruteForce
24,773,116,69,UDP,8,BruteForce
24,259,377,16,UDP,5,BruteForce
2,3036,178,133,TCP,0,DDoS
10,70,137,291,TCP,0,PortScan
29,247,346,42,UDP,5,BruteForce
1,8861,320,802,TCP,0,DDoS
4,5833,78,638,TCP,0,DDoS
3,7904,224,119,TCP,0,DDoS
4,292,180,278,UDP,0,PortScan
53,2597,570,25,UDP,0,Normal
9,266,56,143,UDP,0,PortScan
17,2807,1401,15,UDP,0,Normal
26,737,52,33,UDP,4,BruteForce
2,113,36,85,TCP,0,PortScan
25,2820,317,40,UDP,0,Normal
16,1707,1423,48,UDP,0,Normal
1,7869,365,777,TCP,0,DDoS
14,619,467,98,UDP,9,BruteForce
37,277,468,73,UDP,3,BruteForce
38,191,339,82,UDP,10,BruteForce
9,194,48,238,UDP,0,PortScan
1,8700,369,949,TCP,0,DDoS
3,9584,206,111,TCP,0,DDoS
25,156,264,22,UDP,8,BruteForce
25,522,232,63,UDP,7,BruteForce
3,7471,224,317,TCP,0,DDoS
1,5510,145,862,TCP,0,DDoS
31,339,247,15,UDP,10,BruteForce
2,3468,174,396,TCP,0,DDoS
54,1209,1707,16,UDP,0,Normal
11,393,490,97,UDP,3,BruteForce
30,101,198,93,UDP,9,BruteForce
4,9740,443,620,TCP,0,DDoS
2,64,37,146,UDP,0,PortScan
5,6651,448,807,TCP,0,DDoS
39,362,124,19,UDP,6,BruteForce
5,553,508,15,UDP,0,Normal
10,217,136,117,UDP,0,PortScan
11,2548,1734,7,UDP,0,Normal
35,2052,1430,13,UDP,0,Normal
4,4603,372,880,TCP,0,DDoS
15,211,153,80,UDP,4,BruteForce
1,229,81,174,TCP,0,PortScan
57,879,1082,35,TCP,0,Normal
58,2228,115,47,TCP,0,Normal
34,462,350,92,UDP,10,BruteForce
34,434,257,82,UDP,3,BruteForce
6,188,178,85,TCP,0,PortScan
5,138,87,139,UDP,0,PortScan
5,2518,141,24,TCP,0,Normal
16,1152,268,44,UDP,0,Normal
2,9624,233,107,TCP,0,DDoS
12,397,1731,18,UDP,0,Normal
7,262,138,141,UDP,0,PortScan
56,1197,922,5,TCP,0,Normal
1,8060,499,689,TCP,0,DDoS
36,845,1615,14,UDP,0,Normal
47,902,951,38,UDP,0,Normal
48,1232,1959,22,UDP,0,Normal
20,514,82,31,UDP,5,BruteForce
42,1961,1665,14,UDP,0,Normal
25,663,407,80,UDP,9,BruteForce
13,452,411,30,UDP,7,BruteForce
6,101,72,119,UDP,0,PortScan
5,3938,144,647,TCP,0,DDoS
23,842,161,92,UDP,10,BruteForce
19,1775,1729,6,UDP,0,Normal
14,259,230,50,UDP,7,BruteForce
24,184,91,25,UDP,8,BruteForce
22,996,314,96,UDP,7,BruteForce
37,574,319,19,UDP,3,BruteForce
4,3196,157,139,TCP,0,DDoS
1,402,48,53,UDP,0,PortScan
56,921,1880,30,UDP,0,Normal
30,555,306,30,UDP,9,BruteForce
5,654,219,16,TCP,0,Normal
30,397,341,33,UDP,9,BruteForce
4,4617,111,996,TCP,0,DDoS
2,417,131,208,TCP,0,PortScan
9,123,114,298,TCP,0,PortScan
5,6800,453,729,TCP,0,DDoS
5,152,101,123,TCP,0,PortScan
5,3006,137,315,TCP,0,DDoS
3,117,38,278,UDP,0,PortScan
56,263,912,10,UDP,0,Normal
1,7902,165,482,TCP,0,DDoS
2,8637,399,572,TCP,0,DDoS
23,354,1514,12,TCP,0,Normal
1,5650,107,164,TCP,0,DDoS
34,268,376,22,UDP,7,BruteForce
2,4930,82,141,TCP,0,DDoS
22,259,236,38,UDP,5,BruteForce
24,2731,793,46,TCP,0,Normal
11,1366,256,22,TCP,0,Normal
33,440,194,45,UDP,4,BruteForce
3,6020,201,587,TCP,0,DDoS
30,801,293,52,UDP,8,BruteForce
19,377,129,99,UDP,10,BruteForce
1,9845,74,859,TCP,0,DDoS
7,1237,235,8,TCP,0,Normal
5,147,108,62,UDP,0,PortScan
20,166,1404,5,TCP,0,Normal
58,2807,1115,39,TCP,0,Normal
3,4740,362,197,TCP,0,DDoS
9,189,147,297,TCP,0,PortScan
38,484,166,13,UDP,7,BruteForce
38,113,61,39,UDP,5,BruteForce
5,4288,66,631,TCP,0,DDoS
40,889,118,38,UDP,3,BruteForce
58,2721,280,31,TCP,0,Normal
3,5057,318,726,TCP,0,DDoS
4,8591,89,933,TCP,0,DDoS
8,187,169,248,TCP,0,PortScan
2,410,136,124,UDP,0,PortScan
28,837,886,31,TCP,0,Normal
16,1711,814,5,TCP,0,Normal
5,4510,147,679,TCP,0,DDoS
37,844,304,87,UDP,9,BruteForce
5,4529,411,261,TCP,0,DDoS
2,8625,411,931,TCP,0,DDoS
60,2372,1945,36,TCP,0,Normal
4,383,56,248,TCP,0,PortScan
40,228,72,64,UDP,5,BruteForce
5,1529,1032,13,UDP,0,Normal
16,649,1525,11,UDP,0,Normal
8,440,51,239,TCP,0,PortScan
33,1125,835,27,TCP,0,Normal
33,320,287,73,UDP,10,BruteForce
4,50,54,124,UDP,0,PortScan
47,2855,318,7,UDP,0,Normal
16,231,435,27,UDP,8,BruteForce
36,568,1516,18,TCP,0,Normal
32,707,411,41,UDP,7,BruteForce
4,148,164,104,TCP,0,PortScan
24,962,227,11,UDP,10,BruteForce
45,2386,1626,19,TCP,0,Normal
4,3163,212,480,TCP,0,DDoS
1,355,89,58,UDP,0,PortScan
2,5329,252,389,TCP,0,DDoS
55,1094,594,14,UDP,0,Normal
11,265,151,25,UDP,8,BruteForce
1,111,129,60,UDP,0,PortScan
3,4671,99,276,TCP,0,DDoS
17,407,150,76,UDP,10,BruteForce
12,2942,267,22,UDP,0,Normal
35,1394,1947,15,UDP,0,Normal
1,126,171,128,TCP,0,PortScan
2,56,140,99,UDP,0,PortScan
2,194,169,126,TCP,0,PortScan
9,425,123,237,UDP,0,PortScan
5,196,193,193,UDP,0,PortScan
5,386,50,203,TCP,0,PortScan
1,6941,113,780,TCP,0,DDoS
1,7946,105,779,TCP,0,DDoS
3,5143,62,811,TCP,0,DDoS
10,544,230,22,UDP,5,BruteForce
2,6845,92,801,TCP,0,DDoS
11,2880,1466,30,UDP,0,Normal
9,239,137,66,UDP,0,PortScan
6,181,142,80,UDP,0,PortScan
11,312,218,16,UDP,9,BruteForce
10,183,109,116,UDP,0,PortScan
19,315,177,21,UDP,10,BruteForce
4,8527,258,944,TCP,0,DDoS
38,1779,1896,49,UDP,0,Normal
55,937,918,38,UDP,0,Normal
32,754,226,43,UDP,5,BruteForce
10,359,188,209,UDP,0,PortScan
2,7213,357,914,TCP,0,DDoS
2,9915,134,504,TCP,0,DDoS
4,156,178,56,TCP,0,PortScan
30,436,132,40,UDP,6,BruteForce
28,207,372,52,UDP,8,BruteForce
26,2918,139,30,UDP,0,Normal
3,4822,276,325,TCP,0,DDoS
4,4174,423,355,TCP,0,DDoS
1,6680,113,751,TCP,0,DDoS
52,2638,1452,6,UDP,0,Normal
40,2988,777,5,UDP,0,Normal
3,3556,156,829,TCP,0,DDoS
2,367,178,133,TCP,0,PortScan
7,185,175,89,TCP,0,PortScan
51,105,1227,17,TCP,0,Normal
54,1532,746,22,UDP,0,Normal
3,9260,206,980,TCP,0,DDoS
3,8207,86,619,TCP,0,DDoS
44,2545,1085,14,TCP,0,Normal
14,909,336,59,UDP,7,BruteForce
4,9099,495,112,TCP,0,DDoS
37,2535,301,27,TCP,0,Normal
3,6265,171,520,TCP,0,DDoS
18,592,482,26,UDP,3,BruteForce
9,157,184,58,TCP,0,PortScan
34,347,418,18,UDP,8,BruteForce
10,467,161,73,UDP,8,BruteForce
2,6891,62,666,TCP,0,DDoS
8,189,153,149,TCP,0,PortScan
57,504,303,29,UDP,0,Normal
31,1556,499,23,TCP,0,Normal
28,1401,1570,37,TCP,0,Normal
1,5537,477,159,TCP,0,DDoS
37,279,1242,29,TCP,0,Normal
35,911,1522,46,UDP,0,Normal
4,465,172,101,UDP,0,PortScan
14,579,61,22,UDP,8,BruteForce
38,2837,1844,40,UDP,0,Normal
55,961,1553,26,UDP,0,Normal
55,1167,1979,27,TCP,0,Normal
3,3391,146,858,TCP,0,DDoS
3,286,190,82,UDP,0,PortScan
7,199,53,60,UDP,0,PortScan
5,8245,273,875,TCP,0,DDoS
23,804,137,47,UDP,9,BruteForce
23,478,292,36,UDP,4,BruteForce
6,384,184,285,UDP,0,PortScan
4,3645,389,988,TCP,0,DDoS
3,6215,484,560,TCP,0,DDoS
12,903,436,22,UDP,4,BruteForce
11,173,495,65,UDP,9,BruteForce
3,9515,475,701,TCP,0,DDoS
25,1150,289,21,UDP,0,Normal
21,186,266,72,UDP,8,BruteForce
3,7532,498,161,TCP,0,DDoS
35,259,357,21,UDP,6,BruteForce
26,801,296,30,UDP,4,BruteForce
45,1242,819,47,UDP,0,Normal
6,390,155,153,TCP,0,PortScan
2,6338,258,375,TCP,0,DDoS
43,622,662,18,TCP,0,Normal
29,966,462,77,UDP,10,BruteForce
5,225,57,171,TCP,0,PortScan
32,2474,1476,20,UDP,0,Normal
40,1862,962,20,UDP,0,Normal
57,1139,688,47,TCP,0,Normal
35,729,89,100,UDP,5,BruteForce
31,1826,1069,41,TCP,0,Normal
40,754,426,99,UDP,7,BruteForce
9,350,24,78,UDP,0,PortScan
39,130,99,13,UDP,6,BruteForce
7,341,154,105,TCP,0,PortScan
3,6079,306,765,TCP,0,DDoS
19,744,317,51,UDP,3,BruteForce
21,290,1947,32,TCP,0,Normal
17,341,128,11,UDP,5,BruteForce
29,491,218,99,UDP,3,BruteForce
1,3541,98,114,TCP,0,DDoS
11,120,405,28,UDP,4,BruteForce
36,346,443,63,UDP,5,BruteForce
6,249,55,197,UDP,0,PortScan
39,161,72,20,UDP,6,BruteForce
1,232,113,207,UDP,0,PortScan
21,871,1799,12,TCP,0,Normal
5,5017,193,460,TCP,0,DDoS
13,652,165,64,UDP,4,BruteForce
1,8244,120,206,TCP,0,DDoS
4,465,100,175,TCP,0,PortScan
1,8393,79,223,TCP,0,DDoS
1,9082,432,802,TCP,0,DDoS
34,310,470,21,UDP,10,BruteForce
28,866,327,37,UDP,5,BruteForce
5,6377,192,606,TCP,0,DDoS
1,110,79,278,UDP,0,PortScan
35,761,449,80,UDP,8,BruteForce
26,1014,575,20,UDP,0,Normal
8,1802,373,27,TCP,0,Normal
7,183,35,293,TCP,0,PortScan
45,1100,195,14,UDP,0,Normal
32,607,110,96,UDP,8,BruteForce
23,462,238,71,UDP,5,BruteForce
6,362,184,197,TCP,0,PortScan
4,339,52,116,TCP,0,PortScan
16,996,403,26,UDP,3,BruteForce
34,355,483,18,UDP,9,BruteForce
1,8273,57,914,TCP,0,DDoS
24,579,411,94,UDP,3,BruteForce
3,8961,222,449,TCP,0,DDoS
8,663,1719,29,TCP,0,Normal
15,502,232,27,UDP,6,BruteForce
17,1752,677,45,TCP,0,Normal
3,50,187,242,TCP,0,PortScan
7,210,138,118,UDP,0,PortScan
15,2697,618,5,UDP,0,Normal
24,2487,1400,28,TCP,0,Normal
5,79,187,119,UDP,0,PortScan
3,8892,412,697,TCP,0,DDoS
55,1205,1897,30,UDP,0,Normal
1,5250,392,869,TCP,0,DDoS
5,2860,1973,7,TCP,0,Normal
8,125,60,152,UDP,0,PortScan
10,327,81,116,UDP,0,PortScan
48,260,875,20,TCP,0,Normal
39,168,220,74,UDP,10,BruteForce
5,1684,288,41,TCP,0,Normal
47,1001,1812,8,TCP,0,Normal
2,5183,335,283,TCP,0,DDoS
4,4214,435,616,TCP,0,DDoS
18,183,264,30,UDP,6,BruteForce
40,2914,960,26,UDP,0,Normal
17,934,147,27,UDP,9,BruteForce
2,5579,240,706,TCP,0,DDoS
10,497,202,90,UDP,9,BruteForce
1,5453,287,960,TCP,0,DDoS
10,1470,854,24,TCP,0,Normal
24,220,94,38,UDP,8,BruteForce
40,198,400,48,UDP,6,BruteForce
4,5668,384,284,TCP,0,DDoS
1,267,169,299,TCP,0,PortScan
5,5233,192,562,TCP,0,DDoS
9,602,784,46,TCP,0,Normal
3,9820,309,358,TCP,0,DDoS
1,7407,377,832,TCP,0,DDoS
31,149,469,19,UDP,7,BruteForce
1,8253,150,463,TCP,0,DDoS
1,6534,139,436,TCP,0,DDoS
32,307,459,95,UDP,4,BruteForce
39,988,1489,13,TCP,0,Normal
2,4677,265,958,TCP,0,DDoS
36,253,286,13,UDP,3,BruteForce
40,341,341,70,UDP,6,BruteForce
8,241,82,200,UDP,0,PortScan
18,438,112,83,UDP,5,BruteForce
5,134,190,236,UDP,0,PortScan
24,220,439,64,UDP,5,BruteForce
33,549,275,51,UDP,8,BruteForce
8,226,144,139,UDP,0,PortScan
42,2912,1176,20,TCP,0,Normal
40,104,152,85,UDP,3,BruteForce
3,6545,391,961,TCP,0,DDoS
32,264,453,36,UDP,9,BruteForce
60,2104,479,44,TCP,0,Normal
3,6115,397,560,TCP,0,DDoS
2,108,121,233,UDP,0,PortScan
3,91,196,112,UDP,0,PortScan
35,432,91,33,UDP,8,BruteForce
32,2577,1945,31,TCP,0,Normal
2,384,83,280,UDP,0,PortScan
1,5425,457,412,TCP,0,DDoS
26,362,187,100,UDP,6,BruteForce
32,612,462,78,UDP,8,BruteForce
2,141,55,223,TCP,0,PortScan
15,215,96,41,UDP,8,BruteForce
5,3060,329,585,TCP,0,DDoS
1,259,108,189,TCP,0,PortScan
32,702,428,52,UDP,10,BruteForce
27,829,495,48,UDP,9,BruteForce
12,268,321,45,UDP,7,BruteForce
55,2077,517,38,UDP,0,Normal
6,151,70,273,TCP,0,PortScan
1,152,160,148,TCP,0,PortScan
20,1828,517,21,TCP,0,Normal
10,224,343,64,UDP,5,BruteForce
21,623,286,15,UDP,6,BruteForce
1,208,29,229,TCP,0,PortScan
9,2065,1919,22,UDP,0,Normal
9,296,116,96,UDP,0,PortScan
22,344,310,30,UDP,7,BruteForce
23,704,668,23,UDP,0,Normal
8,109,44,257,TCP,0,PortScan
2,3326,358,583,TCP,0,DDoS
58,375,475,46,TCP,0,Normal
5,6041,329,772,TCP,0,DDoS
56,923,606,11,TCP,0,Normal
1,9686,403,693,TCP,0,DDoS
28,499,240,54,UDP,4,BruteForce
3,314,130,135,TCP,0,PortScan
2,9245,58,264,TCP,0,DDoS
33,157,133,10,UDP,5,BruteForce
3,9505,350,886,TCP,0,DDoS
8,2335,1198,36,UDP,0,Normal
12,546,113,51,UDP,6,BruteForce
4,212,112,188,TCP,0,PortScan
3,7573,494,443,TCP,0,DDoS
1,440,78,175,TCP,0,PortScan
60,1180,225,37,UDP,0,Normal
3,7929,408,115,TCP,0,DDoS
9,62,146,173,UDP,0,PortScan
1,94,169,119,TCP,0,PortScan
9,464,116,154,TCP,0,PortScan
23,532,279,28,UDP,10,BruteForce
3,4666,341,510,TCP,0,DDoS
2,9816,421,995,TCP,0,DDoS
2,6775,373,759,TCP,0,DDoS
2,9227,471,698,TCP,0,DDoS
3,9773,197,253,TCP,0,DDoS
35,374,454,13,UDP,4,BruteForce
41,686,541,6,UDP,0,Normal
4,6740,450,230,TCP,0,DDoS
4,7588,254,818,TCP,0,DDoS
1,5486,466,454,TCP,0,DDoS
